subject	trial	stimfile	condition	code	response	distractor	initTime	rt	DV_inmot	DV_dist	DV_velmax	DV_velmax_start	DV_acc_flips	DV_ADavg	DV_AUC	DV_initang	DV_dist_maxveloc	DV_ang_tot	DV_angflp_lat	DV_angflp_mot
2314	20	The grandmother finds the grandson.wav	1	declarative	2	1	141.000000	2453.000000	2312.000000	1.654048	51.269935	10.000000	28.000000	0.154248	0.748651	-4.944818	0.067898	18.000000	2.000000	14.000000
2314	22	The cloud hides the sun.wav	1	declarative	1	2	125.000000	1531.000000	1406.000000	1.580022	56.568405	87.000000	35.000000	0.235144	0.675835	0.107598	1.115511	11.000000	6.000000	5.000000
2314	25	The bird watches the alligator.wav	1	declarative	1	2	140.000000	3297.000000	3157.000000	1.624530	50.583341	93.000000	19.000000	0.220125	0.730979	-1.245364	1.281080	14.000000	4.000000	10.000000
2314	28	The bus hits the motorcycle.wav	1	declarative	2	1	234.000000	1937.000000	1703.000000	1.562140	48.140027	66.000000	37.000000	0.177304	0.624823	-0.625119	0.571489	14.000000	8.000000	6.000000
2314	29	The seagull chases the tourist.wav	1	declarative	2	1	219.000000	2359.000000	2140.000000	2.086800	127.503894	94.000000	14.000000	0.462827	0.973247	-4.193756	1.326562	11.000000	2.000000	8.000000
2314	45	The kid tickles the mom.wav	1	declarative	1	2	32.000000	2360.000000	2328.000000	2.163170	139.052844	92.000000	17.000000	0.392699	0.924794	-4.658424	1.176076	7.000000	2.000000	5.000000
2314	49	The daughter kisses the king.wav	1	declarative	1	2	78.000000	2766.000000	2688.000000	1.712079	53.197435	96.000000	21.000000	0.146061	0.636728	1.723279	1.446092	13.000000	1.000000	12.000000
2314	54	The fish eats the fisherman.wav	1	declarative	2	1	31.000000	2406.000000	2375.000000	1.950046	125.885859	96.000000	33.000000	0.491548	0.858796	-13.807949	1.320617	19.000000	5.000000	13.000000
2314	60	The tiger lifts the bear.wav	1	declarative	1	2	110.000000	3969.000000	3859.000000	3.353309	209.212030	96.000000	24.000000	0.685110	1.015594	-23.876032	2.307249	18.000000	4.000000	14.000000
2314	64	The princess slaps the prince.wav	1	declarative	2	1	125.000000	3062.000000	2937.000000	1.670705	55.745839	77.000000	19.000000	0.249805	0.666310	-6.989705	0.861288	9.000000	1.000000	7.000000
2314	66	The nurse hugs the surgeon.wav	1	declarative	2	1	344.000000	3766.000000	3422.000000	1.634191	110.053499	94.000000	18.000000	0.071640	0.468803	6.214891	0.944810	4.000000	1.000000	3.000000
2314	71	The baby touches the hamster.wav	1	declarative	1	2	31.000000	2125.000000	2094.000000	1.679644	49.932985	82.000000	29.000000	0.161821	0.702390	-1.954475	0.985651	9.000000	1.000000	8.000000
2314	74	The cat attacks the fireman.wav	1	declarative	1	2	47.000000	2563.000000	2516.000000	1.740548	115.244501	84.000000	13.000000	0.151639	0.710451	-18.640692	0.582948	6.000000	2.000000	4.000000
2314	83	The robber shoots the policeman.wav	1	declarative	2	1	32.000000	3703.000000	3671.000000	1.957571	105.909278	2.000000	7.000000	0.430760	0.792033	-19.769065	0.014994	11.000000	0.000000	11.000000
377	12	The princess slaps the prince.wav	1	declarative	2	1	47.000000	1906.000000	1859.000000	1.778635	138.802560	87.000000	10.000000	0.287405	0.850441	-2.577667	0.921951	16.000000	4.000000	12.000000
377	16	The fish eats the fisherman.wav	1	declarative	2	1	31.000000	2172.000000	2141.000000	1.754098	66.542600	4.000000	27.000000	0.288989	0.826195	-0.662720	0.047644	9.000000	1.000000	8.000000
377	18	The cat attacks the fireman.wav	1	declarative	1	2	32.000000	1891.000000	1859.000000	1.590683	44.769021	96.000000	26.000000	0.176129	0.588627	-9.878928	1.366838	6.000000	1.000000	4.000000
377	21	The kid tickles the mom.wav	1	declarative	1	2	47.000000	2218.000000	2171.000000	1.549586	60.228040	86.000000	28.000000	0.185789	0.659953	-13.254955	0.915913	20.000000	3.000000	17.000000
377	23	The bus hits the motorcycle.wav	1	declarative	2	1	94.000000	2578.000000	2484.000000	1.653546	40.026708	58.000000	21.000000	0.191938	0.724083	-0.486370	0.673643	18.000000	1.000000	16.000000
377	24	The seagull chases the tourist.wav	1	declarative	2	1	47.000000	2625.000000	2578.000000	2.115920	87.880089	77.000000	31.000000	0.367550	1.000039	1.049069	1.118893	8.000000	1.000000	7.000000
377	27	The bird watches the alligator.wav	1	declarative	1	2	47.000000	3078.000000	3031.000000	1.544855	61.802308	78.000000	31.000000	0.164135	0.683259	-7.290802	0.859815	24.000000	3.000000	20.000000
377	38	The nurse hugs the surgeon.wav	1	declarative	2	1	63.000000	2360.000000	2297.000000	1.595286	86.974138	73.000000	37.000000	0.232403	0.698938	-5.582195	0.625602	9.000000	5.000000	4.000000
377	42	The daughter kisses the king.wav	1	declarative	1	2	109.000000	2390.000000	2281.000000	1.623704	47.254142	69.000000	29.000000	0.211651	0.709446	-10.379579	0.692573	20.000000	6.000000	14.000000
377	45	The robber shoots the policeman.wav	1	declarative	2	1	47.000000	2422.000000	2375.000000	1.882030	53.530465	86.000000	30.000000	0.337371	0.933548	-6.044092	1.387002	7.000000	1.000000	6.000000
377	46	The tiger lifts the bear.wav	1	declarative	1	2	94.000000	2047.000000	1953.000000	1.753809	50.550426	95.000000	37.000000	0.245106	0.702575	-4.705507	1.484132	15.000000	1.000000	14.000000
377	58	The baby touches the hamster.wav	1	declarative	1	2	78.000000	2437.000000	2359.000000	1.610488	76.210331	75.000000	38.000000	0.180595	0.588869	-9.594676	0.723645	28.000000	8.000000	20.000000
377	62	The grandmother finds the grandson.wav	1	declarative	2	1	109.000000	3172.000000	3063.000000	2.177866	77.559349	83.000000	22.000000	0.425778	1.128972	-10.621302	1.145052	5.000000	0.000000	5.000000
377	63	The zebra kicks the horse.wav	1	declarative	1	2	110.000000	2250.000000	2140.000000	1.592028	42.303827	79.000000	38.000000	0.189728	0.704737	-8.181263	0.990177	7.000000	3.000000	4.000000
377	79	The cloud hides the sun.wav	1	declarative	1	2	219.000000	2532.000000	2313.000000	1.537645	43.179701	79.000000	27.000000	0.202514	0.679391	-10.862102	0.740934	26.000000	3.000000	23.000000
403	13	The bus hits the motorcycle.wav	1	declarative	2	1	32.000000	1594.000000	1562.000000	1.676077	83.114223	94.000000	45.000000	0.282106	0.748919	0.443285	1.132859	8.000000	1.000000	7.000000
403	18	The cloud hides the sun.wav	1	declarative	1	2	32.000000	1438.000000	1406.000000	1.620829	128.386978	95.000000	38.000000	0.322908	0.793693	0.430990	0.905633	12.000000	2.000000	10.000000
403	21	The grandmother finds the grandson.wav	1	declarative	2	1	46.000000	2093.000000	2047.000000	1.646514	96.017974	96.000000	43.000000	0.300995	0.816244	-1.249988	1.166424	18.000000	2.000000	16.000000
403	29	The robber shoots the policeman.wav	1	declarative	2	1	47.000000	1625.000000	1578.000000	1.580181	133.466928	95.000000	47.000000	0.319527	0.791908	3.020065	0.840932	16.000000	1.000000	15.000000
403	30	The tiger lifts the bear.wav	1	declarative	1	2	187.000000	1687.000000	1500.000000	1.534767	155.856364	96.000000	38.000000	0.300966	0.782782	-5.671735	0.755485	13.000000	8.000000	5.000000
403	35	The nurse hugs the surgeon.wav	1	declarative	2	1	31.000000	1781.000000	1750.000000	1.746661	122.403718	96.000000	46.000000	0.328299	0.802619	0.356978	1.134642	13.000000	2.000000	11.000000
403	46	The cat attacks the fireman.wav	1	declarative	1	2	140.000000	1390.000000	1250.000000	1.751841	117.676639	96.000000	47.000000	0.363486	0.992469	30.932440	1.163458	2.000000	2.000000	0.000000
403	47	The zebra kicks the horse.wav	1	declarative	1	2	94.000000	1688.000000	1594.000000	1.731499	123.951390	96.000000	44.000000	0.333096	0.872973	12.780995	1.111742	2.000000	2.000000	0.000000
403	50	The bird watches the alligator.wav	1	declarative	1	2	344.000000	2204.000000	1860.000000	1.649010	97.628948	96.000000	40.000000	0.248780	0.741863	-19.631207	1.160865	9.000000	4.000000	5.000000
403	57	The daughter kisses the king.wav	1	declarative	1	2	63.000000	1407.000000	1344.000000	1.511041	50.369970	96.000000	46.000000	0.223183	0.730536	-7.369975	1.259191	23.000000	6.000000	16.000000
403	58	The seagull chases the tourist.wav	1	declarative	2	1	141.000000	1688.000000	1547.000000	1.747654	95.966639	88.000000	38.000000	0.338501	0.837382	-6.139900	0.829878	28.000000	3.000000	24.000000
403	60	The princess slaps the prince.wav	1	declarative	2	1	47.000000	1531.000000	1484.000000	1.622900	127.781011	93.000000	41.000000	0.364168	0.733515	-11.743490	0.696152	2.000000	2.000000	0.000000
403	73	The fish eats the fisherman.wav	1	declarative	2	1	125.000000	1454.000000	1329.000000	1.627469	92.736441	91.000000	46.000000	0.284912	0.709529	3.025913	0.821381	12.000000	5.000000	7.000000
403	82	The kid tickles the mom.wav	1	declarative	1	2	140.000000	1484.000000	1344.000000	1.612121	140.049354	96.000000	44.000000	0.299833	0.654951	-3.034727	0.911874	21.000000	16.000000	4.000000
403	84	The baby touches the hamster.wav	1	declarative	1	2	47.000000	1719.000000	1672.000000	1.531226	86.810768	96.000000	43.000000	0.141269	0.690033	-6.834004	1.097172	18.000000	2.000000	16.000000
409	23	The cloud hides the sun.wav	1	declarative	1	2	1891.000000	2250.000000	359.000000	1.503266	192.604999	87.000000	2.000000	0.320338	0.495813	-29.999983	0.143062	5.000000	1.000000	3.000000
409	31	The daughter kisses the king.wav	1	declarative	1	2	1422.000000	2063.000000	641.000000	1.807863	209.152527	85.000000	5.000000	0.238585	0.610718	-14.003596	0.532460	6.000000	0.000000	6.000000
409	32	The robber shoots the policeman.wav	1	declarative	2	1	1625.000000	1812.000000	187.000000	1.640157	214.498259	95.000000	2.000000	0.454877	0.550076	33.395928	0.467297	3.000000	1.000000	1.000000
409	42	The zebra kicks the horse.wav	1	declarative	1	2	141.000000	1625.000000	1484.000000	2.080468	242.703637	14.000000	5.000000	0.209200	0.911514	-3.514511	0.167673	6.000000	1.000000	4.000000
409	47	The tiger lifts the bear.wav	1	declarative	1	2	47.000000	1625.000000	1578.000000	2.067232	146.043268	20.000000	26.000000	0.336175	1.029780	4.344823	0.227377	16.000000	1.000000	14.000000
409	53	The bus hits the motorcycle.wav	1	declarative	2	1	188.000000	2235.000000	2047.000000	2.295169	178.809707	13.000000	6.000000	0.339893	1.022619	-0.192955	0.189481	12.000000	2.000000	9.000000
409	55	The seagull chases the tourist.wav	1	declarative	2	1	110.000000	3157.000000	3047.000000	3.069270	210.383017	6.000000	20.000000	0.407287	1.026083	0.290655	0.076827	11.000000	1.000000	9.000000
409	58	The kid tickles the mom.wav	1	declarative	1	2	359.000000	1406.000000	1047.000000	2.010102	169.361112	29.000000	22.000000	0.262932	1.000865	-1.129306	0.177381	11.000000	2.000000	9.000000
409	60	The princess slaps the prince.wav	1	declarative	2	1	1406.000000	1750.000000	344.000000	1.403111	164.610685	84.000000	2.000000	0.273918	0.597549	19.851812	0.052284	3.000000	1.000000	2.000000
409	61	The cat attacks the fireman.wav	1	declarative	1	2	672.000000	1391.000000	719.000000	1.607811	231.988980	96.000000	8.000000	0.328720	0.613073	-15.428122	0.447866	3.000000	2.000000	0.000000
409	65	The grandmother finds the grandson.wav	1	declarative	2	1	156.000000	2531.000000	2375.000000	2.090861	267.183907	7.000000	1.000000	0.278445	0.970442	0.325643	0.104618	7.000000	1.000000	5.000000
409	68	The nurse hugs the surgeon.wav	1	declarative	2	1	78.000000	2000.000000	1922.000000	2.134429	189.842075	10.000000	2.000000	0.374238	1.074002	-8.133504	0.237773	8.000000	4.000000	4.000000
409	69	The bird watches the alligator.wav	1	declarative	1	2	125.000000	2063.000000	1938.000000	2.127585	210.683060	10.000000	7.000000	0.206984	0.919323	-8.176197	0.189397	4.000000	0.000000	3.000000
409	81	The fish eats the fisherman.wav	1	declarative	2	1	47.000000	2297.000000	2250.000000	2.218063	160.248011	14.000000	8.000000	0.342374	0.982423	-4.730248	0.133169	12.000000	6.000000	6.000000
409	85	The baby touches the hamster.wav	1	declarative	1	2	32.000000	1985.000000	1953.000000	2.237079	216.746070	15.000000	13.000000	0.109641	0.780075	-13.149956	0.452874	12.000000	3.000000	9.000000
487	18	The seagull chases the tourist.wav	1	declarative	2	1	1688.000000	1813.000000	125.000000	1.389246	268.687705	96.000000	0.000000	0.408971	0.454332	49.830420	0.045807	1.000000	0.000000	0.000000
487	33	The grandmother finds the grandson.wav	1	declarative	2	1	157.000000	3172.000000	3015.000000	1.968700	180.013161	93.000000	31.000000	0.468349	0.842763	-11.852680	0.913054	18.000000	17.000000	1.000000
487	34	The bus hits the motorcycle.wav	1	declarative	2	1	31.000000	2343.000000	2312.000000	1.676141	126.764845	82.000000	23.000000	0.221452	0.660727	7.074915	0.658187	7.000000	2.000000	5.000000
487	38	The tiger lifts the bear.wav	1	declarative	1	2	125.000000	2250.000000	2125.000000	1.788231	131.550428	95.000000	28.000000	0.310776	0.654360	-21.176446	1.046631	14.000000	1.000000	13.000000
487	40	The fish eats the fisherman.wav	1	declarative	2	1	125.000000	1844.000000	1719.000000	1.691821	131.306691	90.000000	26.000000	0.353376	0.621753	1.312101	0.662292	12.000000	6.000000	6.000000
487	54	The nurse hugs the surgeon.wav	1	declarative	2	1	219.000000	2329.000000	2110.000000	2.212700	129.356770	89.000000	27.000000	0.300913	0.487549	48.828687	1.303053	8.000000	2.000000	5.000000
487	62	The daughter kisses the king.wav	1	declarative	1	2	78.000000	2609.000000	2531.000000	1.702386	89.759386	72.000000	24.000000	0.277979	0.754286	0.518870	0.459706	11.000000	9.000000	2.000000
487	63	The kid tickles the mom.wav	1	declarative	1	2	359.000000	2297.000000	1938.000000	1.742576	138.880949	83.000000	11.000000	0.089826	0.314709	-69.397254	0.834741	4.000000	2.000000	2.000000
487	64	The princess slaps the prince.wav	1	declarative	2	1	140.000000	2000.000000	1860.000000	2.372622	149.354557	84.000000	23.000000	0.424751	0.906953	-21.137066	1.148640	9.000000	4.000000	4.000000
487	71	The zebra kicks the horse.wav	1	declarative	1	2	156.000000	2437.000000	2281.000000	1.824277	144.706374	92.000000	12.000000	0.438542	0.598249	7.513456	0.759494	8.000000	4.000000	4.000000
487	76	The bird watches the alligator.wav	1	declarative	1	2	406.000000	2922.000000	2516.000000	1.632107	148.522020	86.000000	10.000000	0.312215	0.432997	-25.113400	0.254261	7.000000	4.000000	3.000000
527	21	The nurse hugs the surgeon.wav	1	declarative	2	1	125.000000	1703.000000	1578.000000	2.719395	119.213642	40.000000	14.000000	0.471681	0.950582	13.343183	0.816856	15.000000	2.000000	12.000000
527	24	The fish eats the fisherman.wav	1	declarative	2	1	140.000000	1640.000000	1500.000000	1.565587	91.101063	96.000000	22.000000	0.227587	0.640519	6.949601	1.110082	13.000000	2.000000	11.000000
527	29	The kid tickles the mom.wav	1	declarative	1	2	94.000000	2438.000000	2344.000000	2.783855	176.300506	88.000000	15.000000	0.402032	1.014650	7.727577	1.578488	12.000000	2.000000	10.000000
527	31	The tiger lifts the bear.wav	1	declarative	1	2	78.000000	1844.000000	1766.000000	2.535026	150.569304	86.000000	26.000000	0.428139	1.142974	11.979672	1.517590	12.000000	2.000000	10.000000
527	32	The cat attacks the fireman.wav	1	declarative	1	2	141.000000	1516.000000	1375.000000	2.442292	107.817370	15.000000	19.000000	0.580008	1.169615	30.043949	0.320814	6.000000	1.000000	5.000000
527	33	The daughter kisses the king.wav	1	declarative	1	2	141.000000	2016.000000	1875.000000	2.790035	160.184413	93.000000	21.000000	0.337616	1.089875	21.410407	1.925312	14.000000	2.000000	12.000000
527	35	The bird watches the alligator.wav	1	declarative	1	2	266.000000	1797.000000	1531.000000	2.594921	125.504880	83.000000	21.000000	0.159988	0.953174	15.305859	1.702034	8.000000	2.000000	6.000000
527	37	The bus hits the motorcycle.wav	1	declarative	2	1	47.000000	1625.000000	1578.000000	2.563753	124.580283	83.000000	20.000000	0.521148	0.991718	11.675080	1.779631	7.000000	2.000000	5.000000
527	50	The seagull chases the tourist.wav	1	declarative	2	1	78.000000	1562.000000	1484.000000	2.260422	122.554003	85.000000	26.000000	0.318847	0.910536	14.620874	1.341816	11.000000	3.000000	8.000000
527	51	The princess slaps the prince.wav	1	declarative	2	1	172.000000	1656.000000	1484.000000	2.148767	71.900225	11.000000	22.000000	0.242504	0.812669	12.231501	0.030334	8.000000	1.000000	7.000000
527	55	The robber shoots the policeman.wav	1	declarative	2	1	125.000000	1516.000000	1391.000000	2.322285	111.985756	11.000000	25.000000	0.448021	1.096935	3.605652	0.127136	9.000000	2.000000	7.000000
527	60	The zebra kicks the horse.wav	1	declarative	1	2	93.000000	1843.000000	1750.000000	2.261949	105.615855	65.000000	22.000000	0.123957	0.843898	16.319160	1.378827	12.000000	3.000000	8.000000
527	63	The grandmother finds the grandson.wav	1	declarative	2	1	78.000000	3250.000000	3172.000000	2.409527	158.457177	6.000000	19.000000	0.497108	1.052650	2.165401	0.095163	12.000000	1.000000	9.000000
527	80	The baby touches the hamster.wav	1	declarative	1	2	79.000000	1750.000000	1671.000000	2.394701	131.820805	96.000000	17.000000	0.203732	0.873602	-1.741565	1.735597	15.000000	2.000000	11.000000
527	82	The cloud hides the sun.wav	1	declarative	1	2	125.000000	1969.000000	1844.000000	3.787276	213.538638	92.000000	24.000000	0.382815	0.923386	6.354988	2.501550	3.000000	1.000000	2.000000
593	15	The robber shoots the policeman.wav	1	declarative	2	1	31.000000	1500.000000	1469.000000	1.523080	150.758235	96.000000	4.000000	0.126145	0.540779	19.490053	0.769289	8.000000	1.000000	7.000000
593	18	The baby touches the hamster.wav	1	declarative	1	2	125.000000	2313.000000	2188.000000	1.825914	171.087975	87.000000	19.000000	0.355406	0.806228	19.964327	0.821410	9.000000	0.000000	9.000000
593	25	The grandmother finds the grandson.wav	1	declarative	2	1	140.000000	2078.000000	1938.000000	1.476426	211.370833	96.000000	3.000000	0.376172	0.624150	-7.751517	0.419571	5.000000	2.000000	3.000000
593	31	The daughter kisses the king.wav	1	declarative	1	2	188.000000	1172.000000	984.000000	1.683034	175.816010	95.000000	14.000000	0.234522	0.595392	-24.144660	0.751261	5.000000	4.000000	1.000000
593	33	The cat attacks the fireman.wav	1	declarative	1	2	94.000000	1844.000000	1750.000000	1.408857	167.608872	96.000000	2.000000	0.222716	0.692343	-3.143016	0.570812	0.000000	0.000000	0.000000
593	46	The princess slaps the prince.wav	1	declarative	2	1	32.000000	1969.000000	1937.000000	1.939282	243.120416	96.000000	17.000000	0.563320	0.794237	-33.179371	0.723680	15.000000	1.000000	14.000000
593	50	The cloud hides the sun.wav	1	declarative	1	2	47.000000	2563.000000	2516.000000	1.979749	151.591513	96.000000	14.000000	0.230512	0.586833	-41.074260	1.221791	14.000000	5.000000	9.000000
593	53	The bus hits the motorcycle.wav	1	declarative	2	1	94.000000	1407.000000	1313.000000	1.502159	151.847523	96.000000	12.000000	0.275750	0.616349	17.738298	0.742921	13.000000	2.000000	11.000000
593	56	The seagull chases the tourist.wav	1	declarative	2	1	31.000000	1531.000000	1500.000000	1.886067	168.440121	94.000000	23.000000	0.347872	0.568495	22.632008	0.758374	12.000000	3.000000	9.000000
593	58	The kid tickles the mom.wav	1	declarative	1	2	31.000000	1312.000000	1281.000000	1.691565	133.189372	93.000000	21.000000	0.175148	0.592341	-27.694392	0.748380	10.000000	4.000000	6.000000
593	59	The bird watches the alligator.wav	1	declarative	1	2	156.000000	1859.000000	1703.000000	1.506779	150.678193	96.000000	10.000000	0.242614	0.658182	-6.742587	0.753389	11.000000	2.000000	9.000000
593	61	The fish eats the fisherman.wav	1	declarative	2	1	31.000000	1625.000000	1594.000000	2.219438	268.518480	95.000000	16.000000	0.576462	0.570268	-8.489760	0.812917	10.000000	4.000000	6.000000
593	63	The nurse hugs the surgeon.wav	1	declarative	2	1	78.000000	1672.000000	1594.000000	1.776225	243.136036	95.000000	10.000000	0.434597	0.506950	9.593504	0.474874	4.000000	0.000000	4.000000
593	71	The tiger lifts the bear.wav	1	declarative	1	2	79.000000	1719.000000	1640.000000	1.690470	210.144371	96.000000	18.000000	0.380340	0.787604	21.691510	0.639748	10.000000	8.000000	2.000000
593	85	The zebra kicks the horse.wav	1	declarative	1	2	31.000000	3562.000000	3531.000000	2.668660	151.100606	32.000000	18.000000	0.307538	1.129392	0.240132	0.515491	11.000000	1.000000	10.000000
611	25	The seagull chases the tourist.wav	1	declarative	2	1	32.000000	2313.000000	2281.000000	1.715892	140.303359	93.000000	7.000000	0.254574	0.708247	7.705101	0.893580	5.000000	1.000000	3.000000
611	39	The nurse hugs the surgeon.wav	1	declarative	2	1	47.000000	2172.000000	2125.000000	1.635108	134.013511	93.000000	6.000000	0.259915	0.728462	2.114576	0.857562	4.000000	0.000000	4.000000
611	40	The fish eats the fisherman.wav	1	declarative	2	1	78.000000	1656.000000	1578.000000	1.923437	117.281781	88.000000	11.000000	0.351741	0.772547	-21.351403	1.050069	7.000000	1.000000	6.000000
611	43	The zebra kicks the horse.wav	1	declarative	1	2	93.000000	2140.000000	2047.000000	1.716896	140.470334	93.000000	10.000000	0.362348	0.726732	-4.156242	0.743593	7.000000	1.000000	5.000000
611	49	The bus hits the motorcycle.wav	1	declarative	2	1	78.000000	1860.000000	1782.000000	1.593634	169.608199	94.000000	10.000000	0.282620	0.608747	13.430370	0.581995	9.000000	1.000000	7.000000
611	53	The grandmother finds the grandson.wav	1	declarative	2	1	93.000000	2328.000000	2235.000000	1.652090	210.171698	96.000000	6.000000	0.329300	0.717072	1.158480	0.601231	4.000000	1.000000	2.000000
611	59	The robber shoots the policeman.wav	1	declarative	2	1	62.000000	2375.000000	2313.000000	2.883034	198.293972	94.000000	9.000000	0.375671	0.929769	1.668337	1.641188	14.000000	0.000000	12.000000
611	61	The cloud hides the sun.wav	1	declarative	1	2	47.000000	2047.000000	2000.000000	2.355441	155.974846	5.000000	8.000000	0.489318	1.187019	6.596738	0.075135	5.000000	0.000000	5.000000
611	64	The princess slaps the prince.wav	1	declarative	2	1	31.000000	1734.000000	1703.000000	1.699656	111.595705	9.000000	14.000000	0.147201	0.776120	16.512356	0.225759	13.000000	3.000000	9.000000
611	67	The baby touches the hamster.wav	1	declarative	1	2	62.000000	2469.000000	2407.000000	2.021088	181.032047	4.000000	10.000000	0.286344	0.905417	-4.346821	0.066327	5.000000	0.000000	5.000000
611	70	The bird watches the alligator.wav	1	declarative	1	2	109.000000	2234.000000	2125.000000	2.336216	205.953376	6.000000	16.000000	0.355723	1.067527	4.152643	0.045122	11.000000	0.000000	10.000000
611	72	The cat attacks the fireman.wav	1	declarative	1	2	32.000000	2375.000000	2343.000000	1.853235	157.451672	96.000000	7.000000	0.397344	1.008486	12.386987	1.065977	6.000000	2.000000	4.000000
611	75	The kid tickles the mom.wav	1	declarative	1	2	47.000000	2531.000000	2484.000000	1.860570	154.615363	90.000000	4.000000	0.368322	0.913827	9.709210	0.917113	7.000000	1.000000	4.000000
611	81	The tiger lifts the bear.wav	1	declarative	1	2	47.000000	1594.000000	1547.000000	2.192596	149.823664	96.000000	15.000000	0.488245	1.025466	14.963292	1.443478	11.000000	2.000000	9.000000
643	12	The seagull chases the tourist.wav	1	declarative	2	1	188.000000	1750.000000	1562.000000	2.539985	234.632619	31.000000	25.000000	0.436127	1.155625	-8.586769	0.101396	11.000000	5.000000	5.000000
643	20	The cloud hides the sun.wav	1	declarative	1	2	2016.000000	2156.000000	140.000000	1.837767	340.174301	96.000000	0.000000	0.318161	0.808411	-5.200048	0.136896	3.000000	2.000000	0.000000
643	23	The cat attacks the fireman.wav	1	declarative	1	2	219.000000	1391.000000	1172.000000	3.559808	130.572091	93.000000	32.000000	0.276924	1.129821	30.062600	2.642698	8.000000	2.000000	6.000000
643	27	The zebra kicks the horse.wav	1	declarative	1	2	62.000000	1328.000000	1266.000000	3.899369	116.885773	17.000000	40.000000	0.234237	1.474177	50.861408	0.106832	13.000000	4.000000	8.000000
643	34	The baby touches the hamster.wav	1	declarative	1	2	46.000000	1796.000000	1750.000000	3.015341	145.974407	14.000000	18.000000	0.201997	1.146665	40.122646	0.138520	10.000000	4.000000	6.000000
643	35	The princess slaps the prince.wav	1	declarative	2	1	31.000000	1078.000000	1047.000000	2.994704	107.909481	13.000000	34.000000	0.418307	0.816393	18.420193	0.118437	8.000000	3.000000	5.000000
643	36	The bird watches the alligator.wav	1	declarative	1	2	47.000000	2110.000000	2063.000000	3.627594	147.392363	13.000000	28.000000	0.245227	1.413517	77.456834	0.285847	6.000000	2.000000	4.000000
643	37	The kid tickles the mom.wav	1	declarative	1	2	63.000000	1750.000000	1687.000000	2.506604	134.035531	18.000000	23.000000	0.144254	0.785301	12.019169	0.022529	6.000000	3.000000	2.000000
643	38	The nurse hugs the surgeon.wav	1	declarative	2	1	235.000000	1282.000000	1047.000000	2.318501	135.290484	47.000000	23.000000	0.173677	0.615723	53.472790	0.770730	10.000000	3.000000	7.000000
643	45	The robber shoots the policeman.wav	1	declarative	2	1	171.000000	2093.000000	1922.000000	2.828973	148.014913	9.000000	17.000000	0.226401	0.792769	-18.891129	0.013135	13.000000	2.000000	11.000000
643	46	The tiger lifts the bear.wav	1	declarative	1	2	235.000000	1704.000000	1469.000000	2.409179	115.393411	78.000000	16.000000	0.186615	0.547102	-13.397020	0.925914	9.000000	4.000000	4.000000
643	62	The grandmother finds the grandson.wav	1	declarative	2	1	78.000000	2594.000000	2516.000000	3.346265	207.504548	4.000000	19.000000	0.696043	0.891270	-5.896901	0.030904	7.000000	0.000000	7.000000
643	68	The daughter kisses the king.wav	1	declarative	1	2	296.000000	1921.000000	1625.000000	2.322274	113.252512	19.000000	15.000000	0.163199	1.056294	36.331535	0.132377	3.000000	1.000000	2.000000
643	71	The fish eats the fisherman.wav	1	declarative	2	1	172.000000	1437.000000	1265.000000	1.815400	67.840372	80.000000	26.000000	0.262472	0.805238	-7.501619	0.952274	9.000000	5.000000	3.000000
643	76	The bus hits the motorcycle.wav	1	declarative	2	1	63.000000	1641.000000	1578.000000	2.264235	114.339929	55.000000	21.000000	0.285772	0.867619	-71.313045	0.516308	16.000000	7.000000	8.000000
678	11	The tiger lifts the bear.wav	1	declarative	1	2	78.000000	3000.000000	2922.000000	1.611262	106.436720	95.000000	32.000000	0.072652	0.319497	-47.201165	1.005840	30.000000	13.000000	17.000000
678	12	The bus hits the motorcycle.wav	1	declarative	2	1	187.000000	3640.000000	3453.000000	1.648478	100.309661	74.000000	20.000000	0.173970	0.527130	-1.808154	0.771291	19.000000	9.000000	10.000000
678	23	The cat attacks the fireman.wav	1	declarative	1	2	47.000000	2375.000000	2328.000000	1.587541	137.741384	90.000000	10.000000	0.349764	0.524574	-16.987963	0.536038	14.000000	13.000000	1.000000
678	27	The robber shoots the policeman.wav	1	declarative	2	1	79.000000	4563.000000	4484.000000	6.524781	154.818893	92.000000	31.000000	0.309154	0.441996	16.376602	5.637556	21.000000	1.000000	19.000000
678	29	The cloud hides the sun.wav	1	declarative	1	2	187.000000	3031.000000	2844.000000	2.162859	146.593968	93.000000	31.000000	0.266782	0.617983	4.628264	1.099162	16.000000	1.000000	15.000000
678	33	The nurse hugs the surgeon.wav	1	declarative	2	1	78.000000	4141.000000	4063.000000	5.473636	115.067654	81.000000	33.000000	0.364862	0.566270	10.663072	4.430770	19.000000	0.000000	18.000000
678	36	The baby touches the hamster.wav	1	declarative	1	2	78.000000	4218.000000	4140.000000	4.585216	84.557005	73.000000	36.000000	0.031911	0.647829	-4.544049	3.369179	20.000000	1.000000	19.000000
678	44	The kid tickles the mom.wav	1	declarative	1	2	62.000000	2937.000000	2875.000000	4.531096	86.053779	7.000000	22.000000	0.166613	0.734435	21.610560	0.180727	12.000000	1.000000	11.000000
678	48	The bird watches the alligator.wav	1	declarative	1	2	47.000000	3015.000000	2968.000000	4.456130	74.138037	77.000000	36.000000	0.108447	0.754615	-1.693469	3.631151	13.000000	1.000000	11.000000
