subject	trial	stimfile	condition	code	response	distractor	initTime	rt	DV_inmot	DV_dist	DV_velmax	DV_velmax_start	DV_acc_flips	DV_ADavg	DV_AUC	DV_initang	DV_dist_maxveloc	DV_ang_tot	DV_angflp_lat	DV_angflp_mot
188	12	The chicken was scared by the crow.wav	2	passive	2	1	31.000000	2263.000000	2232.000000	2.530130	302.737222	1.000000	17.000000	0.000059	0.311637	32.699254	0.000000	15.000000	0.000000	14.000000
188	78	The bus hits the motorcycle.wav	1	declarative	2	1	143.000000	2894.000000	2751.000000	1.907926	246.577669	91.000000	7.000000	0.042613	0.367918	81.454332	0.482759	4.000000	1.000000	3.000000
188	79	The hero is killed by the robber.wav	2	passive	2	1	133.000000	3443.000000	3310.000000	1.692607	256.173204	96.000000	0.000000	0.096695	0.337449	52.990399	0.411741	5.000000	1.000000	4.000000
188	49	The tiger lifts the bear.wav	1	declarative	1	2	641.000000	2393.000000	1752.000000	1.799433	223.454751	96.000000	9.000000	0.236078	0.582214	-89.556715	0.682159	5.000000	1.000000	3.000000
188	29	The nurse hugs the surgeon.wav	1	declarative	2	1	264.000000	5453.000000	5189.000000	1.583185	141.148274	92.000000	33.000000	0.211980	0.333804	35.680479	0.297804	23.000000	5.000000	17.000000
188	77	The fish eats the fisherman.wav	1	declarative	2	1	414.000000	2750.000000	2336.000000	1.513458	200.506359	91.000000	13.000000	0.265155	0.330098	50.345657	0.244718	15.000000	13.000000	1.000000
188	40	The elephant was washed by the worker.wav	2	passive	2	1	2889.000000	2982.000000	93.000000	1.332692	266.538342	96.000000	-1.000000	0.316242	0.444197	36.171802	0.000000	2.000000	1.000000	0.000000
188	64	The panda is colored by the monkey.wav	2	passive	2	1	169.000000	2814.000000	2645.000000	1.336319	179.291904	96.000000	5.000000	0.144110	0.506392	32.203925	0.439860	10.000000	1.000000	8.000000
188	60	The princess slaps the prince.wav	1	declarative	2	1	1169.000000	2109.000000	940.000000	1.662270	265.009246	94.000000	10.000000	0.442840	0.481994	34.206445	0.178067	7.000000	6.000000	1.000000
188	33	The skier was crushed by the snowboard.wav	2	passive	1	2	589.000000	3305.000000	2716.000000	1.519457	292.884492	96.000000	5.000000	0.328846	0.532358	-21.415598	0.055034	1.000000	1.000000	0.000000
188	54	The pig was followed by the hen.wav	2	passive	2	1	379.000000	3050.000000	2671.000000	1.550853	240.103925	96.000000	22.000000	0.350740	0.538177	28.359919	0.350334	34.000000	20.000000	13.000000
188	74	The robber shoots the policeman.wav	1	declarative	2	1	374.000000	3462.000000	3088.000000	1.423615	165.246022	96.000000	3.000000	0.187875	0.570261	21.957485	0.597385	12.000000	3.000000	7.000000
188	41	The seagull chases the tourist.wav	1	declarative	2	1	103.000000	3665.000000	3562.000000	1.438197	214.834243	96.000000	5.000000	0.219884	0.561984	28.793433	0.364026	12.000000	3.000000	8.000000
188	27	The baby touches the hamster.wav	1	declarative	1	2	598.000000	2625.000000	2027.000000	1.671528	285.935514	96.000000	3.000000	0.309888	0.702291	5.099364	0.241851	9.000000	6.000000	3.000000
188	62	The chef was suprised by the mailman.wav	2	passive	1	2	389.000000	3517.000000	3128.000000	1.701410	285.749721	96.000000	5.000000	0.467579	0.746979	40.781230	0.272661	7.000000	5.000000	2.000000
188	53	The boy is pushed by his sister.wav	2	passive	1	2	483.000000	2715.000000	2232.000000	1.725588	280.844207	96.000000	17.000000	0.494021	0.755245	66.401054	0.321367	9.000000	0.000000	8.000000
188	42	The puppy was licked by the kitten.wav	2	passive	1	2	73.000000	2782.000000	2709.000000	1.744665	279.781830	96.000000	7.000000	0.544367	0.745830	52.778730	0.345756	8.000000	5.000000	2.000000
188	52	The kid tickles the mom.wav	1	declarative	1	2	233.000000	2763.000000	2530.000000	1.705890	171.210625	87.000000	5.000000	0.355581	0.680232	18.371674	0.346626	11.000000	5.000000	6.000000
188	57	The husband was fed by his wife.wav	2	passive	1	2	438.000000	2563.000000	2125.000000	1.495954	206.083147	96.000000	1.000000	0.370336	0.891031	19.075761	0.465538	3.000000	2.000000	1.000000
188	31	The daughter kisses the king.wav	1	declarative	1	2	319.000000	2633.000000	2314.000000	1.663077	141.141641	96.000000	9.000000	0.414865	0.759512	23.612686	0.957369	5.000000	2.000000	3.000000
188	24	The bird watches the alligator.wav	1	declarative	1	2	63.000000	3250.000000	3187.000000	3.217785	242.976513	81.000000	23.000000	0.237844	0.769675	15.169255	1.206175	14.000000	1.000000	13.000000
188	15	The dog was bitten by the snake.wav	2	passive	1	2	299.000000	2219.000000	1920.000000	1.700714	213.313240	96.000000	23.000000	0.349172	0.840228	18.167434	0.634148	17.000000	14.000000	3.000000
188	76	The cat attacks the fireman.wav	1	declarative	1	2	393.000000	2322.000000	1929.000000	1.988390	322.113173	96.000000	17.000000	0.517144	0.862342	62.938618	0.377824	13.000000	0.000000	13.000000
188	21	The boxer is punched by the kangeroo.wav	2	passive	2	1	73.000000	2533.000000	2460.000000	1.919169	147.178444	86.000000	24.000000	0.280907	0.635030	10.985355	0.743943	24.000000	13.000000	11.000000
188	47	The zebra kicks the horse.wav	1	declarative	1	2	99.000000	2233.000000	2134.000000	1.693064	263.747148	96.000000	15.000000	0.520304	0.781634	17.696219	0.374328	6.000000	3.000000	3.000000
188	32	The cloud hides the sun.wav	1	declarative	1	2	2250.000000	6197.000000	3947.000000	2.686077	303.711773	94.000000	22.000000	0.292444	0.775385	-11.283056	0.772410	19.000000	3.000000	16.000000
188	58	The turtle was carried by the sheep.wav	2	passive	1	2	249.000000	3927.000000	3678.000000	1.984577	279.763371	96.000000	1.000000	0.638957	0.996652	36.051442	0.585761	3.000000	0.000000	3.000000
277	67	The dog was bitten by the snake.wav	2	passive	1	2	17.000000	3825.000000	3808.000000	9.442686	194.903260	29.000000	34.000000	0.049779	1.234015	37.078214	3.500799	20.000000	0.000000	20.000000
277	68	The baby touches the hamster.wav	1	declarative	1	2	17.000000	5699.000000	5682.000000	11.495515	229.566013	96.000000	47.000000	0.243450	1.236610	4.611560	10.347685	24.000000	0.000000	24.000000
277	78	The tiger lifts the bear.wav	1	declarative	1	2	32.000000	5085.000000	5053.000000	7.953432	204.259689	8.000000	35.000000	0.083634	1.087701	-7.385030	0.820797	20.000000	1.000000	19.000000
277	28	The cat attacks the fireman.wav	1	declarative	1	2	81.000000	2620.000000	2539.000000	4.214413	116.630371	4.000000	30.000000	0.168881	1.098093	5.403791	0.029360	9.000000	2.000000	6.000000
277	65	The bird watches the alligator.wav	1	declarative	1	2	87.000000	3284.000000	3197.000000	8.612490	197.344729	96.000000	28.000000	0.173593	1.168410	-24.995542	7.625766	14.000000	2.000000	12.000000
277	64	The hero is killed by the robber.wav	2	passive	2	1	18.000000	19844.000000	19826.000000	29.648800	506.775687	94.000000	37.000000	0.426140	-0.115918	-11.970610	26.181912	67.000000	1.000000	64.000000
277	59	The cloud hides the sun.wav	1	declarative	1	2	47.000000	2157.000000	2110.000000	9.515772	236.671468	62.000000	24.000000	0.105495	1.253387	17.539257	5.140410	12.000000	1.000000	10.000000
277	70	The husband was fed by his wife.wav	2	passive	1	2	166.000000	5553.000000	5387.000000	8.732101	178.293736	6.000000	44.000000	0.179698	1.148383	39.264636	0.386577	17.000000	1.000000	16.000000
277	83	The daughter kisses the king.wav	1	declarative	1	2	281.000000	3959.000000	3678.000000	2.063051	68.449630	26.000000	30.000000	0.183017	0.936244	11.350719	0.022703	4.000000	2.000000	2.000000
277	57	The boy is pushed by his sister.wav	2	passive	1	2	66.000000	3216.000000	3150.000000	9.469027	170.279851	15.000000	29.000000	0.148790	1.627119	46.808739	1.236549	13.000000	1.000000	12.000000
277	56	The chef was suprised by the mailman.wav	2	passive	1	2	102.000000	4952.000000	4850.000000	12.676629	205.200262	28.000000	41.000000	0.152012	1.787002	2.435535	4.036580	20.000000	1.000000	18.000000
277	79	The puppy was licked by the kitten.wav	2	passive	1	2	33.000000	6589.000000	6556.000000	6.711861	237.995602	2.000000	48.000000	0.198029	1.012531	0.637559	0.141408	27.000000	0.000000	26.000000
277	74	The chicken was scared by the crow.wav	2	passive	2	1	98.000000	4730.000000	4632.000000	12.309825	220.824342	8.000000	41.000000	0.359858	-0.000082	24.257432	0.766358	24.000000	1.000000	23.000000
277	62	The fish eats the fisherman.wav	1	declarative	2	1	206.000000	9006.000000	8800.000000	18.003208	325.358709	96.000000	46.000000	0.405258	-0.462688	-11.529959	16.376415	32.000000	0.000000	31.000000
277	38	The seagull chases the tourist.wav	1	declarative	2	1	16.000000	3790.000000	3774.000000	2.808453	170.269355	96.000000	25.000000	0.485581	1.030854	-11.218685	1.957106	20.000000	3.000000	16.000000
277	80	The turtle was carried by the sheep.wav	2	passive	1	2	275.000000	2654.000000	2379.000000	6.353702	137.624565	81.000000	27.000000	0.334448	1.230114	0.353517	4.525048	13.000000	1.000000	11.000000
277	21	The pig was followed by the hen.wav	2	passive	2	1	75.000000	2206.000000	2131.000000	3.565347	159.125317	93.000000	20.000000	0.411572	0.741153	-17.322614	2.658367	11.000000	1.000000	10.000000
277	85	The nurse hugs the surgeon.wav	1	declarative	2	1	16.000000	3301.000000	3285.000000	10.517597	241.867133	10.000000	36.000000	0.383405	0.096639	-16.208171	0.724840	17.000000	0.000000	16.000000
277	44	The duck was led by the penguin.wav	2	passive	1	2	241.000000	8449.000000	8208.000000	21.320442	340.691406	14.000000	44.000000	0.398471	2.765742	-0.968005	2.589392	29.000000	0.000000	28.000000
277	52	The grandmother finds the grandson.wav	1	declarative	2	1	105.000000	3182.000000	3077.000000	9.648519	296.207972	96.000000	34.000000	0.546193	0.089489	30.457825	8.167479	14.000000	0.000000	13.000000
277	14	The aunt is assisted by her niece.wav	2	passive	2	1	17.000000	2721.000000	2704.000000	3.857482	239.713506	4.000000	22.000000	0.421640	0.976734	-0.043220	0.099044	12.000000	1.000000	11.000000
277	71	The elephant was washed by the worker.wav	2	passive	2	1	17.000000	3938.000000	3921.000000	13.754461	254.706243	96.000000	45.000000	0.488042	-0.354840	12.278230	12.480929	19.000000	0.000000	18.000000
277	51	The princess slaps the prince.wav	1	declarative	2	1	95.000000	2473.000000	2378.000000	8.823276	231.726955	96.000000	31.000000	0.382820	-0.245625	24.480074	7.664642	13.000000	2.000000	11.000000
277	84	The robber shoots the policeman.wav	1	declarative	2	1	18.000000	5522.000000	5504.000000	10.292486	359.546048	78.000000	40.000000	0.526634	0.332589	4.284445	5.586676	22.000000	0.000000	21.000000
277	41	The panda is colored by the monkey.wav	2	passive	2	1	187.000000	4698.000000	4511.000000	6.898279	299.647193	90.000000	35.000000	0.473858	0.645349	-38.679804	4.804098	17.000000	1.000000	16.000000
277	15	The zebra kicks the horse.wav	1	declarative	1	2	18.000000	3403.000000	3385.000000	6.420834	229.936409	94.000000	29.000000	0.352476	0.783837	4.311660	5.015462	7.000000	0.000000	6.000000
277	77	The kid tickles the mom.wav	1	declarative	1	2	96.000000	10622.000000	10526.000000	14.633073	350.737135	10.000000	43.000000	0.505943	1.112354	0.684155	1.621178	30.000000	0.000000	30.000000
277	18	The boxer is punched by the kangeroo.wav	2	passive	2	1	56.000000	2585.000000	2529.000000	4.882902	208.056751	89.000000	28.000000	0.530555	0.878350	-10.147737	3.201520	7.000000	2.000000	5.000000
522	36	The dog was bitten by the snake.wav	2	passive	1	2	83.000000	2878.000000	2795.000000	1.552532	105.807172	94.000000	27.000000	0.242437	0.531482	-16.929870	0.863270	28.000000	5.000000	23.000000
522	58	The grandmother finds the grandson.wav	1	declarative	2	1	373.000000	4507.000000	4134.000000	1.549132	137.276108	94.000000	14.000000	0.325515	0.551837	24.443955	0.811521	7.000000	1.000000	6.000000
522	60	The husband was fed by his wife.wav	2	passive	1	2	73.000000	3015.000000	2942.000000	1.555285	123.794573	95.000000	35.000000	0.188359	0.503789	-22.771018	0.871146	8.000000	2.000000	6.000000
522	35	The bird watches the alligator.wav	1	declarative	1	2	273.000000	3609.000000	3336.000000	1.554768	149.071783	90.000000	13.000000	0.326315	0.517809	-18.002912	0.346255	15.000000	10.000000	5.000000
522	70	The turtle was carried by the sheep.wav	2	passive	1	2	255.000000	3342.000000	3087.000000	1.643224	174.880274	92.000000	20.000000	0.359136	0.566798	-15.034630	0.381601	18.000000	16.000000	2.000000
522	15	The kid tickles the mom.wav	1	declarative	1	2	153.000000	3424.000000	3271.000000	2.416877	104.061267	90.000000	39.000000	0.118526	0.505670	-22.660345	1.789964	19.000000	2.000000	17.000000
522	62	The cat attacks the fireman.wav	1	declarative	1	2	324.000000	2635.000000	2311.000000	1.529264	120.105837	88.000000	9.000000	0.284018	0.549360	-25.146923	0.392647	7.000000	5.000000	2.000000
522	59	The chef was suprised by the mailman.wav	2	passive	1	2	393.000000	2939.000000	2546.000000	1.529919	49.572353	71.000000	29.000000	0.137372	0.526576	-1.868285	0.795915	15.000000	4.000000	11.000000
522	80	The zebra kicks the horse.wav	1	declarative	1	2	143.000000	2326.000000	2183.000000	1.588515	61.291278	94.000000	34.000000	0.161163	0.500990	-7.403116	1.232582	10.000000	3.000000	7.000000
522	66	The duck was led by the penguin.wav	2	passive	1	2	83.000000	3030.000000	2947.000000	1.762697	139.081037	94.000000	22.000000	0.307973	0.618701	3.654026	0.968747	26.000000	11.000000	15.000000
522	55	The cloud hides the sun.wav	1	declarative	1	2	203.000000	2248.000000	2045.000000	1.524818	71.692141	85.000000	25.000000	0.287591	0.602958	-3.332383	0.557261	8.000000	7.000000	1.000000
522	49	The chicken was scared by the crow.wav	2	passive	2	1	273.000000	3619.000000	3346.000000	1.536701	133.966359	91.000000	32.000000	0.301047	0.649853	-3.076547	0.585763	27.000000	9.000000	18.000000
522	61	The princess slaps the prince.wav	1	declarative	2	1	223.000000	3502.000000	3279.000000	1.623459	149.371760	90.000000	24.000000	0.371481	0.578605	-13.328840	0.442835	20.000000	19.000000	1.000000
522	44	The pig was followed by the hen.wav	2	passive	2	1	198.000000	2426.000000	2228.000000	1.562031	112.014217	87.000000	33.000000	0.205791	0.620813	21.451963	0.640327	21.000000	2.000000	19.000000
522	72	The boy is pushed by his sister.wav	2	passive	1	2	623.000000	2414.000000	1791.000000	1.674025	212.330370	88.000000	9.000000	0.283830	0.694190	1.223014	0.403873	10.000000	7.000000	1.000000
522	31	The tiger lifts the bear.wav	1	declarative	1	2	113.000000	3202.000000	3089.000000	1.947113	152.399454	95.000000	28.000000	0.151532	0.523661	12.052239	1.143931	17.000000	3.000000	14.000000
522	56	The puppy was licked by the kitten.wav	2	passive	1	2	236.000000	6794.000000	6558.000000	1.552558	202.484755	95.000000	37.000000	0.303562	0.692555	-7.714946	0.398307	18.000000	17.000000	0.000000
522	64	The baby touches the hamster.wav	1	declarative	1	2	76.000000	3689.000000	3613.000000	1.619778	83.541278	77.000000	27.000000	0.191493	0.676076	-13.090013	1.053348	14.000000	12.000000	2.000000
522	75	The fish eats the fisherman.wav	1	declarative	2	1	1568.000000	2745.000000	1177.000000	1.646698	191.470046	91.000000	11.000000	0.303773	0.668479	-11.130968	0.469670	15.000000	12.000000	3.000000
522	57	The boxer is punched by the kangeroo.wav	2	passive	2	1	478.000000	2852.000000	2374.000000	1.626864	136.043153	87.000000	41.000000	0.308455	0.742597	-4.772795	0.435661	5.000000	5.000000	0.000000
522	27	The nurse hugs the surgeon.wav	1	declarative	2	1	243.000000	2988.000000	2745.000000	1.818697	152.585633	89.000000	29.000000	0.369486	0.691340	-21.407879	0.537869	7.000000	4.000000	2.000000
522	33	The daughter kisses the king.wav	1	declarative	1	2	257.000000	3698.000000	3441.000000	2.051650	121.066492	95.000000	30.000000	0.281317	0.717929	-89.476287	1.374025	13.000000	1.000000	12.000000
522	16	The elephant was washed by the worker.wav	2	passive	2	1	113.000000	2878.000000	2765.000000	1.786708	152.342481	91.000000	27.000000	0.356316	0.771973	-15.836845	0.754701	19.000000	5.000000	13.000000
522	46	The aunt is assisted by her niece.wav	2	passive	2	1	214.000000	3654.000000	3440.000000	1.709734	85.267720	81.000000	28.000000	0.317601	0.661757	-13.514333	0.619784	11.000000	3.000000	7.000000
522	83	The hero is killed by the robber.wav	2	passive	2	1	348.000000	2960.000000	2612.000000	1.715436	183.511895	96.000000	28.000000	0.390494	0.665497	10.630043	0.797876	10.000000	3.000000	7.000000
522	37	The bus hits the motorcycle.wav	1	declarative	2	1	403.000000	3087.000000	2684.000000	1.861405	187.552429	88.000000	27.000000	0.361460	0.716694	-13.218363	0.676110	23.000000	4.000000	19.000000
522	53	The seagull chases the tourist.wav	1	declarative	2	1	73.000000	4049.000000	3976.000000	1.815718	188.892261	93.000000	22.000000	0.497994	0.878546	-38.247846	0.654846	14.000000	2.000000	11.000000
522	84	The panda is colored by the monkey.wav	2	passive	2	1	357.000000	3889.000000	3532.000000	1.875892	170.756564	92.000000	15.000000	0.494488	0.688392	-16.279446	0.534348	12.000000	3.000000	9.000000
522	29	The skier was crushed by the snowboard.wav	2	passive	1	2	193.000000	5499.000000	5306.000000	1.746062	173.503354	96.000000	20.000000	0.436362	0.799266	35.594456	0.878546	13.000000	1.000000	12.000000
522	79	The robber shoots the policeman.wav	1	declarative	2	1	187.000000	2588.000000	2401.000000	1.975276	133.783156	94.000000	26.000000	0.504868	0.830066	-24.551383	1.197901	13.000000	3.000000	10.000000
909	83	The bird watches the alligator.wav	1	declarative	1	2	139.000000	2626.000000	2487.000000	1.745698	146.976788	7.000000	7.000000	0.150521	0.756551	-2.176138	0.083101	4.000000	0.000000	4.000000
909	81	The chef was suprised by the mailman.wav	2	passive	1	2	99.000000	2736.000000	2637.000000	1.736659	147.535568	96.000000	9.000000	0.312832	0.798152	2.772157	0.998982	11.000000	2.000000	8.000000
909	52	The boy is pushed by his sister.wav	2	passive	1	2	138.000000	2918.000000	2780.000000	1.976971	263.456050	9.000000	7.000000	0.095105	0.757214	-14.539903	0.225393	8.000000	2.000000	5.000000
909	74	The zebra kicks the horse.wav	1	declarative	1	2	93.000000	2201.000000	2108.000000	1.841338	244.819766	5.000000	1.000000	0.206727	0.914457	5.056816	0.020986	6.000000	2.000000	4.000000
909	55	The cat attacks the fireman.wav	1	declarative	1	2	74.000000	1984.000000	1910.000000	2.007462	248.169480	6.000000	5.000000	0.159619	0.879184	-9.455505	0.308947	9.000000	1.000000	7.000000
909	75	The pig was followed by the hen.wav	2	passive	2	1	239.000000	2676.000000	2437.000000	1.662342	145.957771	96.000000	11.000000	0.330776	0.911854	-4.639665	0.932553	9.000000	2.000000	7.000000
909	51	The duck was led by the penguin.wav	2	passive	1	2	103.000000	2884.000000	2781.000000	2.019846	263.613256	5.000000	3.000000	0.175659	0.862931	-1.439525	0.146717	3.000000	1.000000	2.000000
909	48	The nurse hugs the surgeon.wav	1	declarative	2	1	104.000000	2245.000000	2141.000000	2.031439	97.742153	14.000000	17.000000	0.242738	1.025085	-2.693951	0.410243	14.000000	3.000000	10.000000
909	84	The chicken was scared by the crow.wav	2	passive	2	1	214.000000	1994.000000	1780.000000	1.790321	116.188004	96.000000	11.000000	0.268508	0.940203	2.504435	1.209381	7.000000	1.000000	5.000000
909	38	The princess slaps the prince.wav	1	declarative	2	1	159.000000	1829.000000	1670.000000	1.966014	118.226123	24.000000	11.000000	0.270193	0.994412	0.000000	0.439348	8.000000	2.000000	6.000000
909	24	The baby touches the hamster.wav	1	declarative	1	2	49.000000	1819.000000	1770.000000	2.079237	216.181970	8.000000	3.000000	0.236801	0.901299	-8.474933	0.354414	6.000000	1.000000	5.000000
909	40	The fish eats the fisherman.wav	1	declarative	2	1	48.000000	2111.000000	2063.000000	2.152643	112.240190	96.000000	10.000000	0.275220	1.011844	-6.094289	1.591442	10.000000	2.000000	8.000000
909	47	The grandmother finds the grandson.wav	1	declarative	2	1	151.000000	3043.000000	2892.000000	2.203759	251.336652	9.000000	3.000000	0.224444	0.733041	15.269918	0.236485	4.000000	0.000000	3.000000
909	68	The tiger lifts the bear.wav	1	declarative	1	2	49.000000	3400.000000	3351.000000	2.053422	147.223490	5.000000	7.000000	0.304963	1.006458	16.439605	0.237738	3.000000	1.000000	2.000000
909	64	The boxer is punched by the kangeroo.wav	2	passive	2	1	189.000000	2836.000000	2647.000000	2.011245	185.231940	7.000000	3.000000	0.375305	1.024183	-10.033624	0.021260	3.000000	1.000000	0.000000
909	62	The turtle was carried by the sheep.wav	2	passive	1	2	143.000000	2735.000000	2592.000000	2.165707	270.391338	10.000000	7.000000	0.231764	1.056842	11.808457	0.111878	6.000000	3.000000	2.000000
909	50	The elephant was washed by the worker.wav	2	passive	2	1	83.000000	2163.000000	2080.000000	2.309734	182.610486	11.000000	13.000000	0.317526	0.918769	2.025174	0.422351	9.000000	2.000000	6.000000
909	30	The cloud hides the sun.wav	1	declarative	1	2	79.000000	2227.000000	2148.000000	2.193186	218.326166	7.000000	5.000000	0.298281	0.936274	-2.579948	0.321304	6.000000	1.000000	3.000000
909	12	The dog was bitten by the snake.wav	2	passive	1	2	178.000000	2358.000000	2180.000000	2.228323	277.069237	10.000000	3.000000	0.326167	1.078954	3.241306	0.123324	7.000000	1.000000	5.000000
909	43	The daughter kisses the king.wav	1	declarative	1	2	47.000000	2258.000000	2211.000000	2.240413	212.438050	9.000000	12.000000	0.335808	0.980209	-2.960001	0.404308	5.000000	2.000000	3.000000
909	23	The robber shoots the policeman.wav	1	declarative	2	1	119.000000	1969.000000	1850.000000	2.241080	144.512282	96.000000	13.000000	0.371006	1.074646	-19.285166	1.518518	4.000000	4.000000	0.000000
909	57	The seagull chases the tourist.wav	1	declarative	2	1	49.000000	2963.000000	2914.000000	2.303137	181.615411	2.000000	14.000000	0.341593	0.930440	0.279831	0.023602	17.000000	2.000000	15.000000
909	37	The puppy was licked by the kitten.wav	2	passive	1	2	89.000000	2159.000000	2070.000000	2.227222	163.825511	12.000000	8.000000	0.311573	1.021433	-0.394817	0.665483	6.000000	0.000000	5.000000
909	53	The hero is killed by the robber.wav	2	passive	2	1	119.000000	2326.000000	2207.000000	2.206684	139.581891	96.000000	7.000000	0.374947	0.995284	1.006189	1.508775	8.000000	1.000000	6.000000
909	44	The bus hits the motorcycle.wav	1	declarative	2	1	89.000000	2926.000000	2837.000000	2.675988	184.758369	96.000000	10.000000	0.316469	0.923178	0.687991	1.752196	10.000000	0.000000	8.000000
1222	74	The elephant was washed by the worker.wav	2	passive	2	1	808.000000	2644.000000	1836.000000	1.567981	54.759355	57.000000	23.000000	0.070161	0.470410	27.878546	0.896437	10.000000	2.000000	7.000000
1222	73	The robber shoots the policeman.wav	1	declarative	2	1	869.000000	2713.000000	1844.000000	1.496353	70.876489	52.000000	21.000000	0.085903	0.440895	28.734309	0.409523	11.000000	6.000000	5.000000
1222	22	The seagull chases the tourist.wav	1	declarative	2	1	269.000000	3160.000000	2891.000000	1.558140	56.417565	54.000000	32.000000	0.105108	0.594412	19.553898	0.601958	21.000000	4.000000	16.000000
1222	34	The cat attacks the fireman.wav	1	declarative	1	2	459.000000	2239.000000	1780.000000	1.638546	67.647289	24.000000	20.000000	0.186494	0.687213	-8.665865	0.189352	9.000000	1.000000	8.000000
1222	33	The zebra kicks the horse.wav	1	declarative	1	2	279.000000	1789.000000	1510.000000	1.614376	46.636487	82.000000	28.000000	0.208060	0.750640	-1.978385	1.042329	11.000000	3.000000	7.000000
1222	15	The chicken was scared by the crow.wav	2	passive	2	1	199.000000	2574.000000	2375.000000	1.768959	42.472128	87.000000	35.000000	0.273333	0.899776	2.463380	1.278024	8.000000	3.000000	5.000000
1222	70	The bus hits the motorcycle.wav	1	declarative	2	1	183.000000	2401.000000	2218.000000	2.354160	45.190571	48.000000	31.000000	0.096450	0.508782	25.342425	0.897679	10.000000	4.000000	5.000000
1222	66	The pig was followed by the hen.wav	2	passive	2	1	389.000000	2769.000000	2380.000000	1.851421	62.731323	23.000000	25.000000	0.310133	0.900485	2.950056	0.177588	11.000000	4.000000	7.000000
1222	45	The husband was fed by his wife.wav	2	passive	1	2	389.000000	3359.000000	2970.000000	1.923867	58.084378	18.000000	22.000000	0.360773	1.012613	22.419670	0.184553	9.000000	3.000000	5.000000
1222	41	The panda is colored by the monkey.wav	2	passive	2	1	354.000000	2454.000000	2100.000000	2.120652	66.567759	66.000000	27.000000	0.377699	0.905110	-25.868516	1.030567	10.000000	2.000000	7.000000
1222	56	The dog was bitten by the snake.wav	2	passive	1	2	529.000000	2359.000000	1830.000000	1.960729	76.676094	88.000000	23.000000	0.301203	0.982085	9.445520	1.515345	11.000000	3.000000	7.000000
1222	18	The boxer is punched by the kangeroo.wav	2	passive	2	1	49.000000	3647.000000	3598.000000	2.073601	76.247809	9.000000	29.000000	0.187988	0.918363	3.549163	0.125090	12.000000	2.000000	9.000000
1222	16	The cloud hides the sun.wav	1	declarative	1	2	244.000000	2654.000000	2410.000000	1.867026	37.925341	76.000000	37.000000	0.290354	0.940403	2.904976	1.084253	15.000000	6.000000	8.000000
1222	30	The chef was suprised by the mailman.wav	2	passive	1	2	1059.000000	4749.000000	3690.000000	2.167266	91.198855	27.000000	20.000000	0.336609	1.098270	10.409144	0.242782	8.000000	1.000000	7.000000
1222	44	The nurse hugs the surgeon.wav	1	declarative	2	1	459.000000	2692.000000	2233.000000	2.240508	57.491588	88.000000	22.000000	0.291810	0.899778	16.360602	1.601737	12.000000	1.000000	10.000000
1222	76	The puppy was licked by the kitten.wav	2	passive	1	2	528.000000	2589.000000	2061.000000	2.255914	76.506906	26.000000	23.000000	0.359838	1.044098	7.101453	0.209685	7.000000	2.000000	5.000000
1222	85	The tiger lifts the bear.wav	1	declarative	1	2	323.000000	3266.000000	2943.000000	3.836523	212.346404	90.000000	27.000000	0.218107	0.757386	-24.092848	2.681923	13.000000	1.000000	12.000000
1222	37	The grandmother finds the grandson.wav	1	declarative	2	1	598.000000	3004.000000	2406.000000	2.645632	86.896597	87.000000	30.000000	0.418710	1.213875	-31.696474	1.682219	7.000000	3.000000	2.000000
1222	47	The duck was led by the penguin.wav	2	passive	1	2	253.000000	2510.000000	2257.000000	2.498936	60.048778	23.000000	26.000000	0.394804	1.181011	4.672740	0.135414	7.000000	4.000000	3.000000
1222	62	The hero is killed by the robber.wav	2	passive	2	1	159.000000	3230.000000	3071.000000	2.506274	61.328186	84.000000	24.000000	0.381272	1.166388	8.107095	1.872101	4.000000	3.000000	1.000000
1222	84	The bird watches the alligator.wav	1	declarative	1	2	143.000000	3156.000000	3013.000000	3.407240	162.237448	88.000000	29.000000	0.543130	1.262808	-7.760684	2.360032	8.000000	1.000000	7.000000
1222	68	The kid tickles the mom.wav	1	declarative	1	2	224.000000	3325.000000	3101.000000	3.914264	91.387861	84.000000	29.000000	0.406782	0.941589	-8.116799	2.810040	7.000000	2.000000	3.000000
1222	80	The turtle was carried by the sheep.wav	2	passive	1	2	309.000000	2934.000000	2625.000000	3.138887	167.477104	86.000000	22.000000	0.572662	1.097642	-20.806272	1.773460	10.000000	1.000000	9.000000
1639	41	The panda is colored by the monkey.wav	2	passive	2	1	829.000000	2907.000000	2078.000000	1.758850	346.920174	96.000000	9.000000	0.488516	0.244295	61.062014	0.024249	10.000000	9.000000	0.000000
1639	61	The princess slaps the prince.wav	1	declarative	2	1	31.000000	1893.000000	1862.000000	1.653414	213.850132	96.000000	25.000000	0.250412	0.470884	89.568726	0.584163	11.000000	0.000000	10.000000
1639	22	The skier was crushed by the snowboard.wav	2	passive	1	2	3102.000000	3196.000000	94.000000	1.744439	348.887829	96.000000	0.000000	0.475456	0.362344	-45.504951	0.000000	2.000000	0.000000	1.000000
1639	18	The boxer is punched by the kangeroo.wav	2	passive	2	1	281.000000	2481.000000	2200.000000	1.791680	306.945228	96.000000	2.000000	0.467134	0.421678	0.000000	0.256954	1.000000	0.000000	1.000000
